City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
294,Nigde,TR,2022-01-27 03:13:50,37.8333,34.75,8.85,96,100,3.8
295,Warrington,GB,2022-01-27 03:13:50,53.3925,-2.5802,51.48,93,100,7.0
296,Barra Do Garcas,BR,2022-01-27 03:13:50,-15.89,-52.2567,72.1,94,18,0.63
297,San Patricio,US,2022-01-27 03:13:51,28.017,-97.5169,55.29,76,85,9.84
298,Algiers,DZ,2022-01-27 03:13:51,36.7525,3.042,37.22,93,20,0.0
299,Vila Franca Do Campo,PT,2022-01-27 03:13:51,37.7167,-25.4333,58.19,80,15,9.01
300,Forio,IT,2022-01-27 03:13:52,40.7342,13.8646,48.81,65,76,4.99
301,Poum,NC,2022-01-27 03:13:52,-20.2333,164.0167,81.14,75,23,11.01
302,Fortuna,US,2022-01-27 03:13:52,40.5982,-124.1573,46.92,93,100,0.0
303,Todos Santos,MX,2022-01-27 03:13:53,23.45,-110.2167,70.66,53,3,3.67
304,Mersing,MY,2022-01-27 03:13:53,2.4312,103.8405,82.99,66,97,9.71
305,Cururupu,BR,2022-01-27 03:13:53,-1.8283,-44.8683,73.4,98,100,2.48
306,Izacic,BA,2022-01-27 03:13:54,44.875,15.7819,26.13,92,97,2.53
307,Mbour,SN,2022-01-27 03:13:54,14.422,-16.9638,70.65,63,97,17.78
308,Roma,US,2022-01-27 03:13:54,43.2128,-75.4557,4.87,78,0,6.91
309,Igarka,RU,2022-01-27 03:13:55,67.4667,86.5833,-4.81,97,100,22.86
310,Plast,RU,2022-01-27 03:13:55,54.3691,60.8136,11.57,90,99,11.07
311,Isangel,VU,2022-01-27 03:11:05,-19.55,169.2667,83.3,78,100,2.95
312,Kahului,US,2022-01-27 03:09:53,20.8947,-156.47,80.62,67,40,12.66
313,Tautira,PF,2022-01-27 03:11:42,-17.7333,-149.15,86.0,78,37,15.01
314,Aranos,NA,2022-01-27 03:13:56,-24.1333,19.1167,76.71,43,27,6.98
315,Osa,RU,2022-01-27 03:13:56,57.2829,55.4567,12.72,94,100,7.94
316,Thinadhoo,MV,2022-01-27 03:13:56,0.5333,72.9333,81.45,71,100,18.43
317,Chapais,CA,2022-01-27 03:13:57,49.7834,-74.8492,-6.43,85,52,13.22
318,Oksfjord,NO,2022-01-27 03:13:57,70.2396,22.3479,27.52,91,100,3.09
319,Caxito,AO,2022-01-27 03:13:57,-8.5785,13.6643,71.65,85,100,0.98
320,Iaciara,BR,2022-01-27 03:13:58,-14.0958,-46.6317,68.83,95,100,1.01
321,Herat,AF,2022-01-27 03:13:58,34.5,62.0,38.46,32,2,8.01
322,Gogrial,SS,2022-01-27 03:13:58,8.5332,28.1004,72.41,20,99,10.04
323,Harper,LR,2022-01-27 03:14:59,4.375,-7.7169,78.64,82,16,6.22
324,Mormugao,IN,2022-01-27 03:14:59,15.4,73.8,69.75,65,2,5.32
325,Lakes Entrance,AU,2022-01-27 03:14:59,-37.8811,147.981,83.16,70,99,5.64
326,Aksay,RU,2022-01-27 03:15:00,47.26,39.87,26.82,97,78,3.06
327,Kluczbork,PL,2022-01-27 03:15:00,50.9728,18.2182,32.99,91,100,12.39
328,Gambo,CF,2022-01-27 03:11:17,4.6482,22.2633,66.78,35,66,2.44
329,Holland,US,2022-01-27 03:12:39,42.7875,-86.1089,12.02,63,20,12.66
330,Carlagan,PH,2022-01-27 03:15:01,14.975,122.0456,79.59,84,45,8.97
331,Vostok,RU,2022-01-27 03:15:01,46.4856,135.8833,7.63,84,100,4.54
332,Tura,IN,2022-01-27 03:13:13,25.5198,90.2201,62.19,70,57,2.98
333,Hualmay,PE,2022-01-27 03:15:02,-11.0964,-77.6139,71.42,82,97,9.01
334,Abha,SA,2022-01-27 03:15:02,18.2164,42.5053,53.42,76,0,11.5
335,Kansk,RU,2022-01-27 03:15:03,56.2017,95.7175,11.7,95,100,0.38
336,Jiwani,PK,2022-01-27 03:15:03,25.05,61.7417,67.68,27,0,3.6
337,Gambela,ET,2022-01-27 03:15:03,8.25,34.5833,81.88,31,100,0.16
338,Viedma,AR,2022-01-27 03:15:04,-40.8135,-62.9967,60.3,64,0,2.08
339,Bethel,US,2022-01-27 03:14:53,41.3712,-73.414,20.55,62,0,0.0
340,Eureka,US,2022-01-27 03:11:11,40.8021,-124.1637,47.19,85,0,3.6
341,Birin,NP,2022-01-27 03:15:04,26.8865,88.0718,47.07,57,3,2.57
342,Ewa Beach,US,2022-01-27 03:15:05,21.3156,-158.0072,78.75,56,40,11.99
343,Mlimba,TZ,2022-01-27 03:15:05,-8.8,35.8167,71.47,98,100,2.82
344,Beringovskiy,RU,2022-01-27 03:15:06,63.05,179.3167,1.53,96,100,5.93
345,Maltahohe,NA,2022-01-27 03:15:06,-24.8333,16.9833,79.9,29,96,6.06
346,Mecca,SA,2022-01-27 03:12:47,21.4267,39.8261,62.62,54,82,14.65
347,Sao Filipe,CV,2022-01-27 03:12:42,14.8961,-24.4956,74.08,71,92,14.34
348,Cidreira,BR,2022-01-27 03:15:06,-30.1811,-50.2056,74.25,95,100,7.76
349,Northam,GB,2022-01-27 03:15:07,51.0333,-4.2167,48.61,88,100,17.74
350,Ola,RU,2022-01-27 03:15:07,59.5833,151.2833,-6.86,73,100,10.25
351,Mayumba,GA,2022-01-27 03:15:07,-3.432,10.6554,76.19,88,80,2.64
352,Kutum,SD,2022-01-27 03:14:15,14.2,24.6667,48.92,32,100,14.14
353,Sabha,LY,2022-01-27 03:15:08,27.0377,14.4283,39.27,55,6,8.57
354,Russell,US,2022-01-27 03:15:08,32.3502,-85.1999,45.68,42,0,6.91
355,Coahuayana,MX,2022-01-27 03:15:09,18.7333,-103.6833,78.28,77,100,2.04
356,Boyuibe,BO,2022-01-27 03:15:09,-20.4167,-63.2833,77.83,55,85,3.18
357,Te Anau,NZ,2022-01-27 03:15:09,-45.4167,167.7167,63.27,35,23,3.74
358,Carnot,CF,2022-01-27 03:15:10,4.9409,15.8665,66.11,26,80,3.56
359,Alibag,IN,2022-01-27 03:15:10,18.6411,72.8792,71.67,50,4,5.88
360,San Angelo,US,2022-01-27 03:15:10,31.4638,-100.437,37.94,60,100,4.0
361,Ler,SS,2022-01-27 03:15:11,8.3018,30.1418,75.38,20,45,10.56
362,Westport,US,2022-01-27 03:15:11,41.1415,-73.3579,22.98,52,0,5.99
363,Nanortalik,GL,2022-01-27 03:15:12,60.1432,-45.2371,24.49,89,100,22.73
364,Sangolqui,EC,2022-01-27 03:15:12,-0.3341,-78.4522,54.34,95,100,2.08
365,Atasu,KZ,2022-01-27 03:15:12,48.6814,71.6433,-5.84,98,48,3.85
366,Srednekolymsk,RU,2022-01-27 03:15:13,67.45,153.6833,-39.96,99,45,2.95
367,Gouyave,GD,2022-01-27 03:15:13,12.1646,-61.7296,75.97,83,40,9.22
368,Shihezi,CN,2022-01-27 03:15:13,44.3,86.0333,6.71,89,90,1.97
369,Inongo,CD,2022-01-27 03:15:14,-1.95,18.2667,73.0,88,94,5.17
370,Katsuura,JP,2022-01-27 03:16:14,35.1333,140.3,54.19,60,100,12.3
371,Erenhot,CN,2022-01-27 03:16:14,43.6475,111.9767,7.29,72,3,8.16
372,Pahrump,US,2022-01-27 03:16:15,36.2083,-115.9839,46.09,33,0,0.83
373,Ransang,PH,2022-01-27 03:16:15,8.9603,117.5828,82.78,75,100,0.45
374,Bathsheba,BB,2022-01-27 03:16:15,13.2167,-59.5167,72.21,88,20,8.05
375,Havoysund,NO,2022-01-27 03:16:16,70.9963,24.6622,27.48,75,100,6.08
376,Sisimiut,GL,2022-01-27 03:16:16,66.9395,-53.6735,11.23,79,100,19.8
377,Coihaique,CL,2022-01-27 03:15:40,-45.5752,-72.0662,56.01,65,0,1.32
378,Soe,ID,2022-01-27 03:16:17,-9.8607,124.284,81.84,59,67,5.55
379,Port Macquarie,AU,2022-01-27 03:16:17,-31.4333,152.9167,77.9,60,49,10.33
380,Axim,GH,2022-01-27 03:16:17,4.8699,-2.2405,77.9,87,2,2.17
381,Khani,GE,2022-01-27 03:16:18,41.9563,42.9566,29.77,99,100,0.38
382,Rabo De Peixe,PT,2022-01-27 03:16:18,37.8,-25.5833,56.71,93,20,12.66
383,Hofn,IS,2022-01-27 03:12:30,64.2539,-15.2082,30.78,52,100,7.38
384,Sault Sainte Marie,CA,2022-01-27 03:16:19,46.5168,-84.3333,21.88,70,100,13.8
385,Bhainsdehi,IN,2022-01-27 03:16:19,21.6467,77.6325,51.13,49,0,3.78
386,Marzuq,YE,2022-01-27 03:12:05,14.4,46.4667,55.63,63,1,1.74
387,Kirakira,SB,2022-01-27 03:16:20,-10.4544,161.9205,79.34,86,100,9.44
388,Lipin Bor,RU,2022-01-27 03:16:20,60.2622,37.9763,10.51,95,100,6.64
389,Arlit,NE,2022-01-27 03:13:02,18.7369,7.3853,55.74,28,4,6.58
390,Ryotsu,JP,2022-01-27 03:16:20,38.0833,138.4333,42.76,57,100,19.22
391,Namyslow,PL,2022-01-27 03:16:21,51.0759,17.7228,35.19,90,100,12.62
392,Murmashi,RU,2022-01-27 03:16:21,68.8154,32.8115,18.01,93,75,4.47
393,Margate,GB,2022-01-27 03:15:49,51.3813,1.3862,44.46,83,97,4.0
394,Camacha,PT,2022-01-27 03:16:22,33.0833,-16.3333,55.53,72,75,9.22
395,North Bend,US,2022-01-27 03:16:22,43.4065,-124.2243,45.91,99,0,0.0
396,Aliwal North,ZA,2022-01-27 03:16:22,-30.6937,26.7114,67.08,51,27,4.56
397,Vila Velha,BR,2022-01-27 03:16:23,-20.3297,-40.2925,74.95,84,0,1.01
398,Tailai,CN,2022-01-27 03:16:23,46.3833,123.4,9.66,71,14,4.16
399,Komsomolskiy,UZ,2022-01-27 03:16:23,40.4272,71.7189,31.42,74,0,4.61
400,Doba,TD,2022-01-27 03:16:24,8.65,16.85,67.59,26,99,4.9
401,Itarema,BR,2022-01-27 03:16:24,-2.9248,-39.9167,77.04,87,100,10.92
402,Vicuna,CL,2022-01-27 03:15:58,-30.0319,-70.7081,53.33,57,0,0.45
403,Suamico,US,2022-01-27 03:16:25,44.6319,-88.0393,9.37,67,0,5.99
404,Saposoa,PE,2022-01-27 03:16:25,-6.934,-76.7716,68.97,98,21,1.61
405,Iralaya,HN,2022-01-27 03:16:25,15.0,-83.2333,76.46,75,62,7.16
406,Mae Sot,TH,2022-01-27 03:16:26,16.7167,98.5667,73.35,64,20,2.3
407,Sayyan,YE,2022-01-27 03:16:26,15.1718,44.3244,46.2,69,2,1.12
408,Ibra,OM,2022-01-27 03:16:26,22.6906,58.5334,59.58,49,0,2.42
409,Cherskiy,RU,2022-01-27 03:16:27,68.75,161.3,-42.74,98,38,3.78
410,Nicoya,CR,2022-01-27 03:16:27,10.1483,-85.452,76.55,70,67,8.9
411,Sao Joao Da Barra,BR,2022-01-27 03:16:28,-21.6403,-41.0511,75.36,85,2,20.24
412,Horki,BY,2022-01-27 03:12:03,54.2861,30.9842,8.51,97,70,8.46
413,Des Moines,US,2022-01-27 03:15:25,41.6005,-93.6091,27.41,55,100,5.99
414,Chokwe,MZ,2022-01-27 03:17:28,-24.5333,32.9833,73.24,97,74,3.67
415,Bud,US,2022-01-27 03:17:29,39.447,-86.1758,15.82,65,0,5.48
416,Benjamin Constant,BR,2022-01-27 03:17:29,-4.3831,-70.0311,77.13,89,96,1.63
417,Pengcheng,CN,2022-01-27 03:17:29,36.4311,114.17,33.8,52,100,5.08
418,Shache,CN,2022-01-27 03:17:30,38.4167,77.2406,24.85,49,0,1.23
419,Wonthaggi,AU,2022-01-27 03:17:30,-38.6044,145.5913,89.38,58,99,12.8
420,Qandala,SO,2022-01-27 03:17:30,11.472,49.8728,69.57,74,19,4.09
421,Tete,MZ,2022-01-27 03:17:31,-16.1564,33.5867,73.49,100,75,3.44
422,Coxim,BR,2022-01-27 03:15:41,-18.5067,-54.76,80.64,68,99,3.53
423,Gaillac,FR,2022-01-27 03:17:31,43.9016,1.8969,36.91,87,10,0.96
424,Mandan,US,2022-01-27 03:15:23,46.8267,-100.8896,32.04,79,20,14.97
425,Salalah,OM,2022-01-27 03:17:32,17.0151,54.0924,66.29,72,20,3.44
426,Jinka,ET,2022-01-27 03:17:32,5.65,36.65,62.4,38,65,2.08
427,Srandakan,ID,2022-01-27 03:17:32,-7.9386,110.2506,84.54,71,99,9.44
428,Clyde River,CA,2022-01-27 03:17:33,70.4692,-68.5914,-9.17,84,100,23.02
429,Caravelas,BR,2022-01-27 03:15:42,-17.7125,-39.2481,74.41,93,56,3.96
430,Mareeba,AU,2022-01-27 03:17:33,-17.0,145.4333,84.43,77,98,2.62
431,Kudahuvadhoo,MV,2022-01-27 03:17:34,2.6708,72.8944,79.81,69,100,14.7
432,Coquimbo,CL,2022-01-27 03:17:34,-29.9533,-71.3436,60.53,82,0,3.44
433,Port Moresby,PG,2022-01-27 03:17:34,-9.4431,147.1797,87.42,60,97,8.7
434,Hobyo,SO,2022-01-27 03:12:58,5.3505,48.5268,74.14,70,45,14.94
435,Aksu,CN,2022-01-27 03:17:35,41.1231,80.2644,23.83,54,0,1.36
436,Lixourion,GR,2022-01-27 03:17:35,38.2019,20.4314,44.89,67,12,7.9
437,Tekkali,IN,2022-01-27 03:17:35,18.6167,84.2333,71.35,57,1,3.65
438,Chicama,PE,2022-01-27 03:13:56,-7.8447,-79.1469,66.74,73,100,5.28
439,Sao Geraldo Do Araguaia,BR,2022-01-27 03:17:36,-6.4006,-48.555,73.09,95,90,1.83
440,Nago,JP,2022-01-27 03:17:36,26.5881,127.9761,73.83,69,41,7.7
441,Palafrugell,ES,2022-01-27 03:17:37,41.9174,3.1631,46.71,66,0,8.01
442,Rawson,AR,2022-01-27 03:13:45,-43.3002,-65.1023,61.14,59,0,10.58
443,Kasongo,CD,2022-01-27 03:17:37,-4.45,26.6667,66.18,98,100,2.17
444,Bataipora,BR,2022-01-27 03:15:48,-22.2953,-53.2711,74.34,88,95,1.45
445,Sorong,ID,2022-01-27 03:17:38,-0.8833,131.25,84.54,71,96,9.22
446,Juba,SS,2022-01-27 03:17:38,4.8517,31.5825,75.65,31,77,2.86
447,Lampa,CL,2022-01-27 03:16:02,-33.2833,-70.9,68.77,67,0,11.5
448,Beoumi,CI,2022-01-27 03:17:38,7.6736,-5.5764,69.19,24,0,1.36
449,Bushehr,IR,2022-01-27 03:17:39,28.9684,50.8385,68.02,59,1,11.5
450,Karpogory,RU,2022-01-27 03:17:39,64.0019,44.4451,-3.21,100,68,3.83
451,Manakara,MG,2022-01-27 03:17:39,-22.1333,48.0167,73.17,82,91,3.67
452,Nemuro,JP,2022-01-27 03:17:40,43.3236,145.575,27.03,91,100,14.16
453,Awjilah,LY,2022-01-27 03:17:40,29.1081,21.2869,50.16,65,97,7.38
454,Charlestown,AU,2022-01-27 03:13:36,-32.95,151.6667,83.68,64,2,5.01
455,Omsukchan,RU,2022-01-27 03:17:40,62.5333,155.8,-25.82,98,93,5.75
456,Palmer,US,2022-01-27 03:17:41,42.1584,-72.3287,14.22,69,0,0.0
457,Asau,RO,2022-01-27 03:15:37,46.4333,26.4,27.52,85,93,6.91
458,Acapulco,MX,2022-01-27 03:17:41,16.8634,-99.8901,78.62,83,20,3.44
459,Waverly,US,2022-01-27 03:17:42,42.7392,-84.6208,10.33,71,0,14.97
460,Linjiang,CN,2022-01-27 03:17:42,41.8069,126.9078,17.33,71,62,1.39
461,Zapadnaya Dvina,RU,2022-01-27 03:18:42,56.259,32.0745,10.02,96,93,6.82
462,Iqaluit,CA,2022-01-27 03:18:43,63.7506,-68.5145,-24.07,76,0,0.0
463,Whitehorse,CA,2022-01-27 03:15:33,60.7161,-135.0538,18.37,85,75,1.99
464,Conde,BR,2022-01-27 03:18:43,-7.2597,-34.9075,74.66,100,20,3.44
465,Lagos,NG,2022-01-27 03:18:44,6.5833,3.75,75.52,96,1,1.81
466,Bukan,IR,2022-01-27 03:18:44,36.521,46.2089,29.03,98,94,3.18
467,Darnah,LY,2022-01-27 03:18:44,32.767,22.6367,51.31,81,100,9.86
468,Salinas,US,2022-01-27 03:14:22,36.6777,-121.6555,57.38,78,0,4.61
469,Samarai,PG,2022-01-27 03:17:12,-10.6167,150.6667,84.2,75,100,1.03
470,Fairbanks,US,2022-01-27 03:18:10,64.8378,-147.7164,-7.64,77,0,0.0
471,Berezovyy,RU,2022-01-27 03:18:45,51.6667,135.7,7.74,88,99,2.46
472,Hun,LY,2022-01-27 03:18:45,29.1268,15.9477,41.18,66,6,2.24
473,Morbegno,IT,2022-01-27 03:18:46,46.1383,9.57,38.52,38,48,7.36
474,Laguna,US,2022-01-27 03:18:46,38.421,-121.4238,55.35,71,0,0.0
475,Livingstone,ZM,2022-01-27 03:18:46,-17.8419,25.8543,66.24,98,100,5.97
476,Myitkyina,MM,2022-01-27 03:18:47,25.3833,97.4,62.47,80,78,2.08
477,Cervo,ES,2022-01-27 03:18:47,43.6702,-7.4101,43.2,90,57,6.71
478,Sarangani,PH,2022-01-27 03:18:48,5.4033,125.4636,81.72,78,99,19.39
479,Kavaratti,IN,2022-01-27 03:18:48,10.5669,72.642,77.47,65,89,9.84
480,Kiruna,SE,2022-01-27 03:14:16,67.8557,20.2251,14.92,92,100,2.3
481,Carbonia,IT,2022-01-27 03:18:48,39.1672,8.5222,41.99,85,0,4.79
482,Krumovgrad,BG,2022-01-27 03:18:49,41.4667,25.65,25.03,88,22,2.1
483,Berlevag,NO,2022-01-27 03:18:49,70.8578,29.0864,24.39,79,100,13.29
484,Ulaanbaatar,MN,2022-01-27 03:14:09,47.9077,106.8832,-9.27,77,4,0.0
485,Verkhnetulomskiy,RU,2022-01-27 03:18:49,68.6073,31.7962,17.73,97,100,2.68
486,Wahiawa,US,2022-01-27 03:18:50,21.5028,-158.0236,75.52,59,0,9.22
487,Villa Del Rosario,CO,2022-01-27 03:18:50,7.8339,-72.4742,77.38,78,40,0.0
488,Banjar,ID,2022-01-27 03:18:51,-8.19,114.9675,84.06,68,100,3.49
489,Makat,KZ,2022-01-27 03:18:51,47.6469,53.3463,25.52,86,100,11.81
490,Yonibana,SL,2022-01-27 03:18:51,8.4447,-12.245,70.16,94,37,1.21
491,Kosugi,JP,2022-01-27 03:18:52,36.7167,137.1,47.25,56,40,1.01
492,Buchanan,LR,2022-01-27 03:18:52,5.8808,-10.0467,78.4,83,9,4.81
493,Sinnamary,GF,2022-01-27 03:18:52,5.3833,-52.95,75.02,89,25,6.42
494,Karratha,AU,2022-01-27 03:15:05,-20.7377,116.8463,90.25,43,0,17.22
495,Portland,US,2022-01-27 03:17:07,45.5234,-122.6762,41.79,74,20,1.99
496,Tambopata,PE,2022-01-27 03:18:53,-12.7333,-69.1833,74.8,93,98,0.94
497,Mandali,IQ,2022-01-27 03:18:53,33.7499,45.5541,48.56,66,7,10.04
498,Chifeng,CN,2022-01-27 03:18:53,42.2683,118.9636,17.29,35,0,8.57
499,Mbanza-Ngungu,CD,2022-01-27 03:18:54,-5.25,14.8667,64.89,95,58,3.62
500,Sao Joao Do Paraiso,BR,2022-01-27 03:18:54,-15.3136,-42.0144,63.7,96,45,3.96
501,Mountain Home,US,2022-01-27 03:16:29,43.133,-115.6912,25.93,95,38,3.18
502,Presidencia Roque Saenz Pena,AR,2022-01-27 03:18:55,-26.7852,-60.4388,79.3,69,40,6.02
503,Opuwo,NA,2022-01-27 03:18:55,-18.0607,13.84,71.33,65,70,3.27
504,Maragogi,BR,2022-01-27 03:18:55,-9.0122,-35.2225,76.57,85,8,7.2
505,Pacifica,US,2022-01-27 03:18:53,37.6138,-122.4869,57.11,76,0,1.01
506,Dunedin,NZ,2022-01-27 03:18:43,-45.8742,170.5036,54.81,60,75,15.99
507,Muroto,JP,2022-01-27 03:18:56,33.2833,134.15,55.44,58,71,4.88
508,Ekibastuz,KZ,2022-01-27 03:19:56,51.6667,75.3667,1.27,89,42,6.4
509,Warmbad,NA,2022-01-27 03:19:57,-28.45,18.7333,81.19,25,6,7.09
510,Nuuk,GL,2022-01-27 03:19:57,64.1835,-51.7216,20.01,42,20,8.05
511,Kirovskiy,RU,2022-01-27 03:19:57,45.0917,133.5136,9.93,88,100,4.88
512,San Andres,CO,2022-01-27 03:17:50,12.5847,-81.7006,80.62,69,75,9.22
513,Prince Rupert,CA,2022-01-27 03:19:58,54.3161,-130.3201,38.89,93,0,0.0
514,Rundu,NA,2022-01-27 03:19:58,-17.9333,19.7667,65.08,85,99,4.9
515,Asyut,EG,2022-01-27 03:19:59,27.181,31.1837,41.18,60,0,7.63
516,Agucadoura,PT,2022-01-27 03:19:59,41.4318,-8.7804,51.08,64,5,7.94
517,Pontes E Lacerda,BR,2022-01-27 03:19:59,-15.2261,-59.3353,73.04,93,68,2.28
518,Kem,RU,2022-01-27 03:20:00,64.9555,34.5793,19.94,94,100,8.66
519,Tecolutla,MX,2022-01-27 03:20:00,20.4833,-97.0167,67.86,91,100,7.23
520,Cilegon,ID,2022-01-27 03:20:01,-6.0174,106.0538,85.89,76,100,7.92
521,Pacific Grove,US,2022-01-27 03:17:22,36.6177,-121.9166,56.97,88,0,1.01
522,Hay River,CA,2022-01-27 03:15:48,60.8156,-115.7999,12.18,85,100,4.61
523,Biltine,TD,2022-01-27 03:20:01,14.5333,20.9167,60.71,24,35,21.05
524,Bandipur,NP,2022-01-27 03:20:02,27.9333,84.4167,46.56,64,4,2.04
525,Bundaberg,AU,2022-01-27 03:20:02,-24.85,152.35,82.22,69,100,4.0
526,Three Hills,CA,2022-01-27 03:20:03,51.7001,-113.2686,30.49,81,13,13.4
527,Teluknaga,ID,2022-01-27 03:20:03,-6.0989,106.6381,87.64,79,20,11.01
528,Lukovetskiy,RU,2022-01-27 03:20:04,64.2956,41.9211,13.98,99,85,4.36
529,Nelson Bay,AU,2022-01-27 03:20:04,-32.7167,152.15,84.29,61,0,3.0
530,Araouane,ML,2022-01-27 03:20:05,18.9048,-3.5265,65.34,15,98,9.91
531,Ahipara,NZ,2022-01-27 03:20:05,-35.1667,173.1667,71.85,54,1,16.11
532,Alofi,NU,2022-01-27 03:20:05,-19.0595,-169.9187,84.09,74,21,9.22
533,Craig,US,2022-01-27 03:15:30,40.5153,-107.5464,22.53,63,100,4.61
534,Ahuimanu,US,2022-01-27 03:20:06,21.4447,-157.8378,78.51,65,20,4.0
535,Carndonagh,IE,2022-01-27 03:20:06,55.25,-7.2667,47.05,79,83,19.13
536,Bara,NG,2022-01-27 03:20:06,10.3744,10.7288,62.49,27,44,8.19
537,Popondetta,PG,2022-01-27 03:20:07,-8.7537,148.2534,89.92,58,100,4.99
538,Springbok,ZA,2022-01-27 03:20:07,-29.6643,17.8865,69.6,38,1,2.13
539,Balsas,BR,2022-01-27 03:20:07,-7.5325,-46.0356,72.45,91,98,0.83
540,Clovis,US,2022-01-27 03:20:08,36.8252,-119.7029,57.09,50,20,3.44
541,Bonavista,CA,2022-01-27 03:19:45,48.6499,-53.1147,29.12,69,100,18.1
542,Khandyga,RU,2022-01-27 03:16:01,62.6667,135.6,-31.7,96,50,0.96
543,Kayes,ML,2022-01-27 03:20:08,14.0,-11.0,74.77,11,69,4.43
544,Ajaccio,FR,2022-01-27 03:20:09,42.0,8.9167,42.78,66,100,3.44
545,Jalu,LY,2022-01-27 03:20:09,29.0331,21.5482,49.51,65,75,6.33
546,Vao,NC,2022-01-27 03:20:09,-22.6667,167.4833,78.4,83,80,17.49
547,Phangnga,TH,2022-01-27 03:20:10,8.4509,98.5298,87.82,53,12,3.02
548,Puerto Escondido,MX,2022-01-27 03:20:10,15.85,-97.0667,79.63,73,20,0.0
549,Tainan,TW,2022-01-27 03:20:06,22.9908,120.2133,78.58,60,40,5.75
